MMWRyear,MMWRweek,MMWRday,region,establishments,visits
2020,7,5,AR,3261,47851
2020,7,5,AZ,7674,79354
2020,7,5,CA,57702,456827
2020,7,5,CO,7691,63040
2020,7,5,CT,5722,35868
2020,7,5,DC,1794,22203
2020,7,5,DE,1375,10525
2020,7,5,FL,28157,330012
2020,7,5,GA,13055,170480
2020,7,5,HI,2623,26013
2020,7,5,IA,4023,35883
2020,7,5,ID,2095,15739
2020,7,5,IL,17728,153237
2020,7,5,IN,7401,67669
2020,7,5,KS,3115,35387
2020,7,5,KY,4233,54207
2020,7,5,LA,5782,73463
2020,7,5,MA,10398,69581
2020,7,5,MD,7058,62961
2020,7,5,ME,2040,7668
2020,7,5,MI,11520,98559
2020,7,5,MN,5716,53769
2020,7,5,MO,6922,80785
2020,7,5,MS,3119,47240
2020,7,5,MT,1451,6773
2020,7,5,NC,12339,135319
2020,7,5,ND,875,7323
2020,7,5,NE,2310,23781
2020,7,5,NH,1905,10335
2020,7,5,NJ,15387,125073
2020,7,5,NM,2443,18010
2020,7,5,NV,3430,44929
2020,7,5,NY,34907,330230
2020,7,5,OH,13622,129455
2020,7,5,OK,4498,65478
2020,7,5,OR,7212,45033
2020,7,5,PA,18114,140535
2020,7,5,RI,1939,11564
2020,7,5,SC,6735,77741
2020,7,5,SD,1021,7730
2020,7,5,TN,8044,104025
2020,7,5,TX,35915,476902
2020,7,5,UT,3137,33234
2020,7,5,VA,9951,92634
2020,7,5,VT,996,4399
2020,7,5,WA,10258,73837
2020,7,5,WI,8511,59078
2020,7,5,WV,1878,17713
2020,7,5,WY,739,4491
2020,7,6,AK,928,5899
2020,7,6,AL,5374,145778
2020,7,6,AR,3261,70000
2020,7,6,AZ,7674,112683
2020,7,6,CA,57702,591874
2020,7,6,CO,7691,90768
2020,7,6,CT,5722,49929
2020,7,6,DC,1794,26059
2020,7,6,DE,1375,14554
2020,7,6,FL,28157,469869
2020,7,6,GA,13055,256145
2020,7,6,HI,2623,30757
2020,7,6,IA,4023,59795
2020,7,6,ID,2095,22282
2020,7,6,IL,17728,227832
2020,7,6,IN,7401,112595
2020,7,6,KS,3115,54592
2020,7,6,KY,4233,81251
2020,7,6,LA,5782,116766
2020,7,6,MA,10398,92494
2020,7,6,MD,7058,90639
2020,7,6,ME,2040,13050
2020,7,6,MI,11520,156021
2020,7,6,MN,5716,83213
2020,7,6,MO,6922,128778
2020,7,6,MS,3119,73454
2020,7,6,MT,1451,9810
2020,7,6,NC,12339,203528
2020,7,6,ND,875,11442
2020,7,6,NE,2310,37099
2020,7,6,NH,1905,17308
2020,7,6,NJ,15387,175995
2020,7,6,NM,2443,26277
2020,7,6,NV,3430,62175
2020,7,6,NY,34907,411787
2020,7,6,OH,13622,201525
2020,7,6,OK,4498,99909
2020,7,6,OR,7212,60775
2020,7,6,PA,18114,202420
2020,7,6,RI,1939,16701
2020,7,6,SC,6735,117646
2020,7,6,SD,1021,12549
2020,7,6,TN,8044,160463
2020,7,6,TX,35915,681082
2020,7,6,UT,3137,45282
2020,7,6,VA,9951,132577
2020,7,6,VT,996,7415
2020,7,6,WA,10258,100516
2020,7,6,WI,8511,94246
2020,7,6,WV,1878,25907
2020,7,6,WY,739,6424
2020,7,7,AK,928,4879
2020,7,7,AL,5374,131225
2020,7,7,AR,3261,60807
2020,7,7,AZ,7674,107214
2020,7,7,CA,57702,546393
2020,7,7,CO,7691,86423
2020,7,7,CT,5722,44006
2020,7,7,DC,1794,28727
2020,7,7,DE,1375,13977
2020,7,7,FL,28157,455575
2020,7,7,GA,13055,239431
2020,7,7,HI,2623,28172
2020,7,7,IA,4023,63088
2020,7,7,ID,2095,19383
2020,7,7,IL,17728,220980
2020,7,7,IN,7401,110138
2020,7,7,KS,3115,53627
2020,7,7,KY,4233,75473
2020,7,7,LA,5782,116517
2020,7,7,MA,10398,83986
2020,7,7,MD,7058,83267
2020,7,7,ME,2040,12383
2020,7,7,MI,11520,143565
2020,7,7,MN,5716,84784
2020,7,7,MO,6922,126940
2020,7,7,MS,3119,68002
2020,7,7,MT,1451,8648
2020,7,7,NC,12339,191758
2020,7,7,ND,875,11258
2020,7,7,NE,2310,37270
2020,7,7,NH,1905,17843
2020,7,7,NJ,15387,166396
2020,7,7,NM,2443,24196
2020,7,7,NV,3430,64671
2020,7,7,NY,34907,357765
2020,7,7,OH,13622,195439
2020,7,7,OK,4498,91802
2020,7,7,OR,7212,52419
2020,7,7,PA,18114,196141
2020,7,7,RI,1939,15837
2020,7,7,SC,6735,113689
2020,7,7,SD,1021,12650
2020,7,7,TN,8044,160444
2020,7,7,TX,35915,640719
2020,7,7,UT,3137,41206
2020,7,7,VA,9951,122574
2020,7,7,VT,996,9255
2020,7,7,WA,10258,83986
2020,7,7,WI,8511,98279
2020,7,7,WV,1878,25266
2020,7,7,WY,739,5753
2020,8,1,AK,928,3700
2020,8,1,AL,5374,92038
2020,8,1,AR,3261,41880
2020,8,1,AZ,7674,84780
2020,8,1,CA,57702,479036
2020,8,1,CO,7691,67980
2020,8,1,CT,5722,34142
2020,8,1,DC,1794,25865
2020,8,1,DE,1375,10120
2020,8,1,FL,28157,362563
2020,8,1,GA,13055,170062
2020,8,1,HI,2623,25233
2020,8,1,IA,4023,38137
2020,8,1,ID,2095,12459
2020,8,1,IL,17728,173505
2020,8,1,IN,7401,77154
2020,8,1,KS,3115,35468
2020,8,1,KY,4233,53468
2020,8,1,LA,5782,73152
2020,8,1,MA,10398,66085
2020,8,1,MD,7058,64073
2020,8,1,ME,2040,9667
2020,8,1,MI,11520,101884
2020,8,1,MN,5716,57038
2020,8,1,MO,6922,89114
2020,8,1,MS,3119,44482
2020,8,1,MT,1451,5982
2020,8,1,NC,12339,138234
2020,8,1,ND,875,7147
2020,8,1,NE,2310,25318
2020,8,1,NH,1905,13868
2020,8,1,NJ,15387,130796
2020,8,1,NM,2443,19109
2020,8,1,NV,3430,54907
2020,8,1,NY,34907,294747
2020,8,1,OH,13622,138406
2020,8,1,OK,4498,64820
2020,8,1,OR,7212,42788
2020,8,1,PA,18114,146555
2020,8,1,RI,1939,13311
2020,8,1,SC,6735,78485
2020,8,1,SD,1021,7976
2020,8,1,TN,8044,117942
2020,8,1,TX,35915,497908
2020,8,1,UT,3137,23593
2020,8,1,VA,9951,92808
2020,8,1,VT,996,8751
2020,8,1,WA,10258,66213
2020,8,1,WI,8511,65040
2020,8,1,WV,1878,17060
2020,8,1,WY,739,4073
2020,8,2,AK,919,3626
2020,8,2,AL,5371,82731
2020,8,2,AR,3267,40579
2020,8,2,AZ,7678,72476
2020,8,2,CA,57597,406866
2020,8,2,CO,7688,57236
2020,8,2,CT,5719,31664
2020,8,2,DC,1792,18298
2020,8,2,DE,1353,9644
2020,8,2,FL,28204,315443
2020,8,2,GA,13053,149969
2020,8,2,HI,2614,23942
2020,8,2,IA,4031,30920
2020,8,2,ID,2103,13213
2020,8,2,IL,17756,138521
2020,8,2,IN,7403,62906
2020,8,2,KS,3116,31742
2020,8,2,KY,4240,46216
2020,8,2,LA,5772,60692
2020,8,2,MA,10402,58885
2020,8,2,MD,7068,58693
2020,8,2,ME,2026,8896
2020,8,2,MI,11514,89212
2020,8,2,MN,5716,50110
2020,8,2,MO,6931,72095
2020,8,2,MS,3122,38125
2020,8,2,MT,1443,5705
2020,8,2,NC,12316,118597
2020,8,2,ND,874,6611
2020,8,2,NE,2312,20005
2020,8,2,NH,1918,11605
2020,8,2,NJ,15376,119437
2020,8,2,NM,2445,15128
2020,8,2,NV,3450,43757
2020,8,2,NY,34877,285646
2020,8,2,OH,13579,117931
2020,8,2,OK,4496,58280
2020,8,2,OR,7188,39292
2020,8,2,PA,18079,130910
2020,8,2,RI,1941,10596
2020,8,2,SC,6726,67741
2020,8,2,SD,1013,6445
2020,8,2,TN,8030,96023
2020,8,2,TX,35933,419997
2020,8,2,UT,3113,28208
2020,8,2,VA,9930,84518
2020,8,2,VT,994,7109
2020,8,2,WA,10244,61699
2020,8,2,WI,8507,46585
2020,8,2,WV,1883,15077
2020,8,2,WY,749,3822
2020,8,3,AK,919,3515
2020,8,3,AL,5371,78144
2020,8,3,AR,3267,39978
2020,8,3,AZ,7678,67925
2020,8,3,CA,57597,402000
2020,8,3,CO,7688,52067
2020,8,3,CT,5719,30762
2020,8,3,DC,1792,19402
2020,8,3,DE,1353,9448
2020,8,3,FL,28204,293181
2020,8,3,GA,13053,139596
2020,8,3,HI,2614,24708
2020,8,3,IA,4031,32814
2020,8,3,ID,2103,13475
2020,8,3,IL,17756,136662
2020,8,3,IN,7403,61836
2020,8,3,KS,3116,30535
2020,8,3,KY,4240,43604
2020,8,3,LA,5772,63013
2020,8,3,MA,10402,61126
2020,8,3,MD,7068,55013
2020,8,3,ME,2026,7408
2020,8,3,MI,11514,89357
2020,8,3,MN,5716,48755
2020,8,3,MO,6931,71097
2020,8,3,MS,3122,37253
2020,8,3,MT,1443,5718
2020,8,3,NC,12316,117846
2020,8,3,ND,874,6420
2020,8,3,NE,2312,21118
2020,8,3,NH,1918,9371
2020,8,3,NJ,15376,111398
2020,8,3,NM,2445,14383
2020,8,3,NV,3450,38532
2020,8,3,NY,34877,297918
2020,8,3,OH,13579,110849
2020,8,3,OK,4496,56116
2020,8,3,OR,7188,40134
2020,8,3,PA,18079,123918
2020,8,3,RI,1941,10297
2020,8,3,SC,6726,64229
2020,8,3,SD,1013,6378
2020,8,3,TN,8030,86716
2020,8,3,TX,35933,393435
2020,8,3,UT,3113,26198
2020,8,3,VA,9930,80312
2020,8,3,VT,994,5924
2020,8,3,WA,10244,67439
2020,8,3,WI,8507,50949
2020,8,3,WV,1883,15294
2020,8,3,WY,749,3927
2020,8,4,AK,919,4145
2020,8,4,AL,5371,87318
2020,8,4,AR,3267,43882
2020,8,4,AZ,7678,74497
2020,8,4,CA,57597,435864
2020,8,4,CO,7688,55387
2020,8,4,CT,5719,32984
2020,8,4,DC,1792,20141
2020,8,4,DE,1353,9801
2020,8,4,FL,28204,318085
2020,8,4,GA,13053,154331
2020,8,4,HI,2614,26718
2020,8,4,IA,4031,35828
2020,8,4,ID,2103,14798
2020,8,4,IL,17756,149093
2020,8,4,IN,7403,67325
2020,8,4,KS,3116,32774
2020,8,4,KY,4240,49490
2020,8,4,LA,5772,69448
2020,8,4,MA,10402,69520
2020,8,4,MD,7068,58748
2020,8,4,ME,2026,9404
2020,8,4,MI,11514,96004
2020,8,4,MN,5716,53644
2020,8,4,MO,6931,77002
2020,8,4,MS,3122,40543
2020,8,4,MT,1443,6727
2020,8,4,NC,12316,126139
2020,8,4,ND,874,7035
2020,8,4,NE,2312,21952
2020,8,4,NH,1918,11880
2020,8,4,NJ,15376,119847
2020,8,4,NM,2445,15865
2020,8,4,NV,3450,42139
2020,8,4,NY,34877,323064
2020,8,4,OH,13579,122428
2020,8,4,OK,4496,61103
2020,8,4,OR,7188,44137
2020,8,4,PA,18079,134456
2020,8,4,RI,1941,11244
2020,8,4,SC,6726,68645
2020,8,4,SD,1013,7243
2020,8,4,TN,8030,96843
2020,8,4,TX,35933,419673
2020,8,4,UT,3113,28136
2020,8,4,VA,9930,86379
2020,8,4,VT,994,6189
2020,8,4,WA,10244,71498
2020,8,4,WI,8507,55099
2020,8,4,WV,1883,16488
2020,8,4,WY,749,4497
2020,8,5,AK,919,4456
2020,8,5,AL,5371,94468
2020,8,5,AR,3267,49255
2020,8,5,AZ,7678,83129
2020,8,5,CA,57597,466908
2020,8,5,CO,7688,64390
2020,8,5,CT,5719,37340
2020,8,5,DC,1792,21924
2020,8,5,DE,1353,11013
2020,8,5,FL,28204,367891
2020,8,5,GA,13053,162213
2020,8,5,HI,2614,27445
2020,8,5,IA,4031,41682
2020,8,5,ID,2103,15755
2020,8,5,IL,17756,166683
2020,8,5,IN,7403,74958
2020,8,5,KS,3116,36517
2020,8,5,KY,4240,55454
2020,8,5,LA,5772,76622
2020,8,5,MA,10402,76329
2020,8,5,MD,7068,65726
2020,8,5,ME,2026,10569
2020,8,5,MI,11514,109219
2020,8,5,MN,5716,59999
2020,8,5,MO,6931,86402
2020,8,5,MS,3122,45447
2020,8,5,MT,1443,7316
2020,8,5,NC,12316,122868
2020,8,5,ND,874,8187
2020,8,5,NE,2312,26117
2020,8,5,NH,1918,13667
2020,8,5,NJ,15376,129153
2020,8,5,NM,2445,18074
2020,8,5,NV,3450,46414
2020,8,5,NY,34877,348177
2020,8,5,OH,13579,139597
2020,8,5,OK,4496,68482
2020,8,5,OR,7188,47524
2020,8,5,PA,18079,149822
2020,8,5,RI,1941,12539
2020,8,5,SC,6726,74007
2020,8,5,SD,1013,8167
2020,8,5,TN,8030,101593
2020,8,5,TX,35933,478402
2020,8,5,UT,3113,30827
2020,8,5,VA,9930,94473
2020,8,5,VT,994,6662
2020,8,5,WA,10244,77196
2020,8,5,WI,8507,63148
2020,8,5,WV,1883,18888
2020,8,5,WY,749,5120
2020,8,6,AK,919,5073
2020,8,6,AL,5371,132118
2020,8,6,AR,3267,63219
2020,8,6,AZ,7678,100057
2020,8,6,CA,57597,531809
2020,8,6,CO,7688,80135
2020,8,6,CT,5719,44823
2020,8,6,DC,1792,20945
2020,8,6,DE,1353,13009
2020,8,6,FL,28204,415969
2020,8,6,GA,13053,221260
2020,8,6,HI,2614,29502
2020,8,6,IA,4031,57912
2020,8,6,ID,2103,20263
2020,8,6,IL,17756,206329
2020,8,6,IN,7403,100288
2020,8,6,KS,3116,48844
2020,8,6,KY,4240,72023
2020,8,6,LA,5772,112023
2020,8,6,MA,10402,84081
2020,8,6,MD,7068,80146
2020,8,6,ME,2026,12308
2020,8,6,MI,11514,138174
2020,8,6,MN,5716,76275
2020,8,6,MO,6931,114445
2020,8,6,MS,3122,67175
2020,8,6,MT,1443,8827
2020,8,6,NC,12316,166976
2020,8,6,ND,874,10492
2020,8,6,NE,2312,34723
2020,8,6,NH,1918,16232
2020,8,6,NJ,15376,158106
2020,8,6,NM,2445,21642
2020,8,6,NV,3450,56674
2020,8,6,NY,34877,372877
2020,8,6,OH,13579,182597
2020,8,6,OK,4496,88260
2020,8,6,OR,7188,54890
2020,8,6,PA,18079,186813
2020,8,6,RI,1941,15590
2020,8,6,SC,6726,104672
2020,8,6,SD,1013,10953
2020,8,6,TN,8030,140417
2020,8,6,TX,35933,610466
2020,8,6,UT,3113,37463
2020,8,6,VA,9930,116282
2020,8,6,VT,994,7756
2020,8,6,WA,10244,89125
2020,8,6,WI,8507,86111
2020,8,6,WV,1883,23255
2020,8,6,WY,749,5724
2020,8,7,AK,919,5188
2020,8,7,AL,5371,134870
2020,8,7,AR,3267,62970
2020,8,7,AZ,7678,100012
2020,8,7,CA,57597,533222
2020,8,7,CO,7688,86879
2020,8,7,CT,5719,47588
2020,8,7,DC,1792,18211
2020,8,7,DE,1353,13460
2020,8,7,FL,28204,449989
2020,8,7,GA,13053,233105
2020,8,7,HI,2614,28651
2020,8,7,IA,4031,65427
2020,8,7,ID,2103,20005
2020,8,7,IL,17756,230731
2020,8,7,IN,7403,114020
2020,8,7,KS,3116,54557
2020,8,7,KY,4240,75409
2020,8,7,LA,5772,119100
2020,8,7,MA,10402,84873
2020,8,7,MD,7068,87538
2020,8,7,ME,2026,13139
2020,8,7,MI,11514,155009
2020,8,7,MN,5716,86434
2020,8,7,MO,6931,128746
2020,8,7,MS,3122,70522
2020,8,7,MT,1443,8517
2020,8,7,NC,12316,192002
2020,8,7,ND,874,11957
2020,8,7,NE,2312,38045
2020,8,7,NH,1918,17234
2020,8,7,NJ,15376,177193
2020,8,7,NM,2445,22035
2020,8,7,NV,3450,60595
2020,8,7,NY,34877,372584
2020,8,7,OH,13579,206346
2020,8,7,OK,4496,93722
2020,8,7,OR,7188,54975
2020,8,7,PA,18079,200403
2020,8,7,RI,1941,16725
2020,8,7,SC,6726,109911
2020,8,7,SD,1013,13135
2020,8,7,TN,8030,153501
2020,8,7,TX,35933,649163
2020,8,7,UT,3113,37738
2020,8,7,VA,9930,125886
2020,8,7,VT,994,8289
2020,8,7,WA,10244,85343
2020,8,7,WI,8507,98261
2020,8,7,WV,1883,24413
2020,8,7,WY,749,5860
2020,9,1,AK,919,3502
2020,9,1,AL,5371,94944
2020,9,1,AR,3267,40993
2020,9,1,AZ,7678,79930
2020,9,1,CA,57597,449494
2020,9,1,CO,7688,56721
2020,9,1,CT,5719,32853
2020,9,1,DC,1792,13402
2020,9,1,DE,1353,9837
2020,9,1,FL,28204,357822
2020,9,1,GA,13053,164895
2020,9,1,HI,2614,23231
2020,9,1,IA,4031,39236
2020,9,1,ID,2103,12065
2020,9,1,IL,17756,166111
2020,9,1,IN,7403,74466
2020,9,1,KS,3116,34266
2020,9,1,KY,4240,52814
2020,9,1,LA,5772,94310
2020,9,1,MA,10402,61550
2020,9,1,MD,7068,62572
2020,9,1,ME,2026,8356
2020,9,1,MI,11514,99892
2020,9,1,MN,5716,56063
2020,9,1,MO,6931,80005
2020,9,1,MS,3122,44964
2020,9,1,MT,1443,5591
2020,9,1,NC,12316,137217
2020,9,1,ND,874,7014
2020,9,1,NE,2312,24144
2020,9,1,NH,1918,11916
2020,9,1,NJ,15376,130353
2020,9,1,NM,2445,16256
2020,9,1,NV,3450,46105
2020,9,1,NY,34877,292934
2020,9,1,OH,13579,135138
2020,9,1,OK,4496,61279
2020,9,1,OR,7188,39673
2020,9,1,PA,18079,139865
2020,9,1,RI,1941,12284
2020,9,1,SC,6726,76344
2020,9,1,SD,1013,7640
2020,9,1,TN,8030,106528
2020,9,1,TX,35933,476099
2020,9,1,UT,3113,19168
2020,9,1,VA,9930,89607
2020,9,1,VT,994,4818
2020,9,1,WA,10244,58958
2020,9,1,WI,8507,64564
2020,9,1,WV,1883,16828
2020,9,1,WY,749,3928
2020,9,2,AK,943,4273
2020,9,2,AL,5376,80448
2020,9,2,AR,3269,40674
2020,9,2,AZ,7698,73848
2020,9,2,CA,57622,427476
2020,9,2,CO,7693,56528
2020,9,2,CT,5740,31861
2020,9,2,DC,1789,21536
2020,9,2,DE,1353,11037
2020,9,2,FL,28213,311204
2020,9,2,GA,13061,136234
2020,9,2,HI,2602,26228
2020,9,2,IA,4034,33339
2020,9,2,ID,2110,13261
2020,9,2,IL,17764,142282
2020,9,2,IN,7415,60430
2020,9,2,KS,3126,30548
2020,9,2,KY,4253,44968
2020,9,2,LA,5771,82562
2020,9,2,MA,10434,65134
2020,9,2,MD,7057,57691
2020,9,2,ME,2044,8122
2020,9,2,MI,11536,87468
2020,9,2,MN,5729,50397
2020,9,2,MO,6923,68090
2020,9,2,MS,3119,40034
2020,9,2,MT,1467,6038
2020,9,2,NC,12307,116548
2020,9,2,ND,872,6596
2020,9,2,NE,2323,20929
2020,9,2,NH,1915,10176
2020,9,2,NJ,15410,113724
2020,9,2,NM,2445,15975
2020,9,2,NV,3451,40462
2020,9,2,NY,34985,320737
2020,9,2,OH,13614,113898
2020,9,2,OK,4515,57000
2020,9,2,OR,7232,43545
2020,9,2,PA,18103,130607
2020,9,2,RI,1940,10088
2020,9,2,SC,6743,63422
2020,9,2,SD,1028,6523
2020,9,2,TN,8043,86490
2020,9,2,TX,35930,418480
2020,9,2,UT,3132,26239
2020,9,2,VA,9969,82243
2020,9,2,VT,990,3872
2020,9,2,WA,10268,69418
2020,9,2,WI,8521,52652
2020,9,2,WV,1877,15668
2020,9,2,WY,745,4015
2020,9,3,AK,943,3709
2020,9,3,AL,5376,61780
2020,9,3,AR,3269,31819
2020,9,3,AZ,7698,67675
2020,9,3,CA,57622,274238
2020,9,3,CO,7693,51428
2020,9,3,CT,5740,27485
2020,9,3,DC,1789,21519
2020,9,3,DE,1353,8691
2020,9,3,FL,28213,277955
2020,9,3,GA,13061,115188
2020,9,3,HI,2602,21574
2020,9,3,IA,4034,27449
2020,9,3,ID,2110,11109
2020,9,3,IL,17764,124379
2020,9,3,IN,7415,52989
2020,9,3,KS,3126,25556
2020,9,3,KY,4253,37548
2020,9,3,LA,5771,64050
2020,9,3,MA,10434,57224
2020,9,3,MD,7057,49172
2020,9,3,ME,2044,6459
2020,9,3,MI,11536,75055
2020,9,3,MN,5729,45131
2020,9,3,MO,6923,57788
2020,9,3,MS,3119,29856
2020,9,3,MT,1467,5537
2020,9,3,NC,12307,100422
2020,9,3,ND,872,5270
2020,9,3,NE,2323,18010
2020,9,3,NH,1915,8628
2020,9,3,NJ,15410,90373
2020,9,3,NM,2445,15343
2020,9,3,NV,3451,35291
2020,9,3,NY,34985,254493
2020,9,3,OH,13614,104094
2020,9,3,OK,4515,46184
2020,9,3,OR,7232,38342
2020,9,3,PA,18103,112716
2020,9,3,RI,1940,8783
2020,9,3,SC,6743,53721
2020,9,3,SD,1028,5249
2020,9,3,TN,8043,73537
2020,9,3,TX,35930,358656
2020,9,3,UT,3132,21469
2020,9,3,VA,9969,70282
2020,9,3,VT,990,2901
2020,9,3,WA,10268,61301
2020,9,3,WI,8521,43161
2020,9,3,WV,1877,12253
2020,9,3,WY,745,3748
2020,9,4,AK,943,5050
2020,9,4,AL,5376,97587
2020,9,4,AR,3269,49905
2020,9,4,AZ,7698,89999
2020,9,4,CA,57622,473565
2020,9,4,CO,7693,70226
2020,9,4,CT,5740,38028
2020,9,4,DC,1789,25295
2020,9,4,DE,1353,11797
2020,9,4,FL,28213,374132
2020,9,4,GA,13061,173161
2020,9,4,HI,2602,28394
2020,9,4,IA,4034,40984
2020,9,4,ID,2110,15759
2020,9,4,IL,17764,168855
2020,9,4,IN,7415,72682
2020,9,4,KS,3126,38459
2020,9,4,KY,4253,55659
2020,9,4,LA,5771,78174
2020,9,4,MA,10434,77432
2020,9,4,MD,7057,67303
2020,9,4,ME,2044,9381
2020,9,4,MI,11536,96202
2020,9,4,MN,5729,62071
2020,9,4,MO,6923,85688
2020,9,4,MS,3119,47880
2020,9,4,MT,1467,7697
2020,9,4,NC,12307,145200
2020,9,4,ND,872,8109
2020,9,4,NE,2323,26489
2020,9,4,NH,1915,12315
2020,9,4,NJ,15410,129906
2020,9,4,NM,2445,20776
2020,9,4,NV,3451,44736
2020,9,4,NY,34985,360294
2020,9,4,OH,13614,141940
2020,9,4,OK,4515,70788
2020,9,4,OR,7232,51038
2020,9,4,PA,18103,156812
2020,9,4,RI,1940,12587
2020,9,4,SC,6743,80759
2020,9,4,SD,1028,8664
2020,9,4,TN,8043,107284
2020,9,4,TX,35930,506904
2020,9,4,UT,3132,30147
2020,9,4,VA,9969,99076
2020,9,4,VT,990,4321
2020,9,4,WA,10268,84079
2020,9,4,WI,8521,64568
2020,9,4,WV,1877,18407
2020,9,4,WY,745,5234
2020,9,5,AK,943,4888
2020,9,5,AL,5376,103753
2020,9,5,AR,3269,50994
2020,9,5,AZ,7698,86061
2020,9,5,CA,57622,464098
2020,9,5,CO,7693,67526
2020,9,5,CT,5740,39439
2020,9,5,DC,1789,25197
2020,9,5,DE,1353,11788
2020,9,5,FL,28213,383347
2020,9,5,GA,13061,182749
2020,9,5,HI,2602,26656
2020,9,5,IA,4034,42313
2020,9,5,ID,2110,16165
2020,9,5,IL,17764,176556
2020,9,5,IN,7415,79003
2020,9,5,KS,3126,39380
2020,9,5,KY,4253,58294
2020,9,5,LA,5771,77254
2020,9,5,MA,10434,78518
2020,9,5,MD,7057,68443
2020,9,5,ME,2044,8552
2020,9,5,MI,11536,107666
2020,9,5,MN,5729,62654
2020,9,5,MO,6923,88507
2020,9,5,MS,3119,50616
2020,9,5,MT,1467,7817
2020,9,5,NC,12307,152632
2020,9,5,ND,872,8531
2020,9,5,NE,2323,26829
2020,9,5,NH,1915,12062
2020,9,5,NJ,15410,131249
2020,9,5,NM,2445,20023
2020,9,5,NV,3451,43623
2020,9,5,NY,34985,352427
2020,9,5,OH,13614,144297
2020,9,5,OK,4515,72000
2020,9,5,OR,7232,49447
2020,9,5,PA,18103,155201
2020,9,5,RI,1940,12877
2020,9,5,SC,6743,87182
2020,9,5,SD,1028,9084
2020,9,5,TN,8043,115368
2020,9,5,TX,35930,513031
2020,9,5,UT,3132,29840
2020,9,5,VA,9969,101449
2020,9,5,VT,990,4550
2020,9,5,WA,10268,80941
2020,9,5,WI,8521,67427
2020,9,5,WV,1877,18750
2020,9,5,WY,745,5080
2020,9,6,AK,943,5681
2020,9,6,AL,5376,140076
2020,9,6,AR,3269,68106
2020,9,6,AZ,7698,103678
2020,9,6,CA,57622,545494
2020,9,6,CO,7693,81962
2020,9,6,CT,5740,46567
2020,9,6,DC,1789,22556
2020,9,6,DE,1353,13949
2020,9,6,FL,28213,437681
2020,9,6,GA,13061,235122
2020,9,6,HI,2602,29446
2020,9,6,IA,4034,57718
2020,9,6,ID,2110,20118
2020,9,6,IL,17764,216588
2020,9,6,IN,7415,103357
2020,9,6,KS,3126,52024
2020,9,6,KY,4253,74976
2020,9,6,LA,5771,100397
2020,9,6,MA,10434,88386
2020,9,6,MD,7057,82389
2020,9,6,ME,2044,12340
2020,9,6,MI,11536,138646
2020,9,6,MN,5729,77188
2020,9,6,MO,6923,117248
2020,9,6,MS,3119,70423
2020,9,6,MT,1467,9443
2020,9,6,NC,12307,193957
2020,9,6,ND,872,11089
2020,9,6,NE,2323,35459
2020,9,6,NH,1915,14938
2020,9,6,NJ,15410,161100
2020,9,6,NM,2445,23543
2020,9,6,NV,3451,51350
2020,9,6,NY,34985,398303
2020,9,6,OH,13614,184843
2020,9,6,OK,4515,94591
2020,9,6,OR,7232,57023
2020,9,6,PA,18103,188733
2020,9,6,RI,1940,15990
2020,9,6,SC,6743,111928
2020,9,6,SD,1028,12262
2020,9,6,TN,8043,150065
2020,9,6,TX,35930,646777
2020,9,6,UT,3132,36907
2020,9,6,VA,9969,121864
2020,9,6,VT,990,5772
2020,9,6,WA,10268,91700
2020,9,6,WI,8521,92572
2020,9,6,WV,1877,24735
2020,9,6,WY,745,6149
2020,9,7,AK,943,5527
2020,9,7,AL,5376,140043
2020,9,7,AR,3269,65502
2020,9,7,AZ,7698,104356
2020,9,7,CA,57622,530468
2020,9,7,CO,7693,83153
2020,9,7,CT,5740,46652
2020,9,7,DC,1789,17809
2020,9,7,DE,1353,14979
2020,9,7,FL,28213,449403
2020,9,7,GA,13061,244418
2020,9,7,HI,2602,26933
2020,9,7,IA,4034,63785
2020,9,7,ID,2110,19162
2020,9,7,IL,17764,231823
2020,9,7,IN,7415,116005
2020,9,7,KS,3126,54391
2020,9,7,KY,4253,78672
2020,9,7,LA,5771,101387
2020,9,7,MA,10434,85718
2020,9,7,MD,7057,82562
2020,9,7,ME,2044,12922
2020,9,7,MI,11536,147754
2020,9,7,MN,5729,81935
2020,9,7,MO,6923,128480
2020,9,7,MS,3119,71680
2020,9,7,MT,1467,9113
2020,9,7,NC,12307,201413
2020,9,7,ND,872,11718
2020,9,7,NE,2323,37280
2020,9,7,NH,1915,15986
2020,9,7,NJ,15410,169992
2020,9,7,NM,2445,23823
2020,9,7,NV,3451,54324
2020,9,7,NY,34985,368028
2020,9,7,OH,13614,202765
2020,9,7,OK,4515,94089
2020,9,7,OR,7232,52651
2020,9,7,PA,18103,194220
2020,9,7,RI,1940,16183
2020,9,7,SC,6743,118111
2020,9,7,SD,1028,13094
2020,9,7,TN,8043,160171
2020,9,7,TX,35930,662586
2020,9,7,UT,3132,36391
2020,9,7,VA,9969,122392
2020,9,7,VT,990,7127
2020,9,7,WA,10268,83931
2020,9,7,WI,8521,98180
2020,9,7,WV,1877,24846
2020,9,7,WY,745,5723
2020,10,1,AK,943,3536
2020,10,1,AL,5376,97357
2020,10,1,AR,3269,43735
2020,10,1,AZ,7698,77684
2020,10,1,CA,57622,420900
2020,10,1,CO,7693,58026
2020,10,1,CT,5740,31171
2020,10,1,DC,1789,15035
2020,10,1,DE,1353,9316
2020,10,1,FL,28213,338680
