MMWRyear,MMWRweek,MMWRday,region,establishments,visits
2020,13,2,SC,84,183
2020,13,2,SD,14,45
2020,13,2,TN,132,371
2020,13,2,TX,618,1741
2020,13,2,UT,24,83
2020,13,2,VA,98,235
2020,13,2,VT,20,35
2020,13,2,WA,209,497
2020,13,2,WI,156,314
2020,13,2,WV,17,41
2020,13,2,WY,19,26
2020,13,3,AK,5,28
2020,13,3,AL,51,223
2020,13,3,AR,24,90
2020,13,3,AZ,143,380
2020,13,3,CA,770,1319
2020,13,3,CO,146,299
2020,13,3,CT,45,51
2020,13,3,DC,37,88
2020,13,3,DE,17,31
2020,13,3,FL,540,1616
2020,13,3,GA,146,372
2020,13,3,HI,35,135
2020,13,3,IA,61,151
2020,13,3,ID,37,64
2020,13,3,IL,320,666
2020,13,3,IN,122,363
2020,13,3,KS,34,63
2020,13,3,KY,71,157
2020,13,3,LA,95,219
2020,13,3,MA,107,194
2020,13,3,MD,72,162
2020,13,3,ME,33,55
2020,13,3,MI,163,218
2020,13,3,MN,85,251
2020,13,3,MO,110,331
2020,13,3,MS,33,79
2020,13,3,MT,30,44
2020,13,3,NC,224,628
2020,13,3,ND,12,46
2020,13,3,NE,48,152
2020,13,3,NH,23,50
2020,13,3,NJ,127,295
2020,13,3,NM,17,12
2020,13,3,NV,65,129
2020,13,3,NY,495,1307
2020,13,3,OH,242,424
2020,13,3,OK,54,182
2020,13,3,OR,173,331
2020,13,3,PA,226,457
2020,13,3,RI,15,32
2020,13,3,SC,84,176
2020,13,3,SD,14,37
2020,13,3,TN,132,342
2020,13,3,TX,618,1812
2020,13,3,UT,24,80
2020,13,3,VA,98,277
2020,13,3,VT,20,34
2020,13,3,WA,209,416
2020,13,3,WI,156,263
2020,13,3,WV,17,28
2020,13,3,WY,19,26
2020,13,4,AK,5,35
2020,13,4,AL,51,276
2020,13,4,AR,24,117
2020,13,4,AZ,143,446
2020,13,4,CA,770,1468
2020,13,4,CO,146,338
2020,13,4,CT,45,63
2020,13,4,DC,37,88
2020,13,4,DE,17,36
2020,13,4,FL,540,1932
2020,13,4,GA,146,490
2020,13,4,HI,35,128
2020,13,4,IA,61,175
2020,13,4,ID,37,75
2020,13,4,IL,320,909
2020,13,4,IN,122,356
2020,13,4,KS,34,103
2020,13,4,KY,71,237
2020,13,4,LA,95,266
2020,13,4,MA,107,213
2020,13,4,MD,72,186
2020,13,4,ME,33,42
2020,13,4,MI,163,328
2020,13,4,MN,85,289
2020,13,4,MO,110,326
2020,13,4,MS,33,80
2020,13,4,MT,30,46
2020,13,4,NC,224,760
2020,13,4,ND,12,45
2020,13,4,NE,48,153
2020,13,4,NH,23,40
2020,13,4,NJ,127,339
2020,13,4,NM,17,15
2020,13,4,NV,65,156
2020,13,4,NY,495,1432
2020,13,4,OH,242,641
2020,13,4,OK,54,183
2020,13,4,OR,173,380
2020,13,4,PA,226,527
2020,13,4,RI,15,42
2020,13,4,SC,84,233
2020,13,4,SD,14,43
2020,13,4,TN,132,429
2020,13,4,TX,618,1798
2020,13,4,UT,24,67
2020,13,4,VA,98,240
2020,13,4,VT,20,29
2020,13,4,WA,209,480
2020,13,4,WI,156,313
2020,13,4,WV,17,39
2020,13,4,WY,19,28
2020,13,5,AK,5,24
2020,13,5,AL,51,234
2020,13,5,AR,24,104
2020,13,5,AZ,143,349
2020,13,5,CA,770,1266
2020,13,5,CO,146,230
2020,13,5,CT,45,75
2020,13,5,DC,37,80
2020,13,5,DE,17,42
2020,13,5,FL,540,1425
2020,13,5,GA,146,443
2020,13,5,HI,35,113
2020,13,5,IA,61,177
2020,13,5,ID,37,45
2020,13,5,IL,320,644
2020,13,5,IN,122,298
2020,13,5,KS,34,76
2020,13,5,KY,71,168
2020,13,5,LA,95,226
2020,13,5,MA,107,161
2020,13,5,MD,72,163
2020,13,5,ME,33,46
2020,13,5,MI,163,233
2020,13,5,MN,85,225
2020,13,5,MO,110,300
2020,13,5,MS,33,75
2020,13,5,MT,30,41
2020,13,5,NC,224,551
2020,13,5,ND,12,35
2020,13,5,NE,48,113
2020,13,5,NH,23,37
2020,13,5,NJ,127,297
2020,13,5,NM,17,12
2020,13,5,NV,65,129
2020,13,5,NY,495,1228
2020,13,5,OH,242,515
2020,13,5,OK,54,164
2020,13,5,OR,173,342
2020,13,5,PA,226,532
2020,13,5,RI,15,37
2020,13,5,SC,84,212
2020,13,5,SD,14,30
2020,13,5,TN,132,364
2020,13,5,TX,618,1415
2020,13,5,UT,24,84
2020,13,5,VA,98,250
2020,13,5,VT,20,28
2020,13,5,WA,209,346
2020,13,5,WI,156,231
2020,13,5,WV,17,35
2020,13,5,WY,19,27
2020,13,6,AK,5,24
2020,13,6,AL,51,236
2020,13,6,AR,24,97
2020,13,6,AZ,143,356
2020,13,6,CA,770,1201
2020,13,6,CO,146,213
2020,13,6,CT,45,89
2020,13,6,DC,37,74
2020,13,6,DE,17,55
2020,13,6,FL,540,1380
2020,13,6,GA,146,482
2020,13,6,HI,35,103
2020,13,6,IA,61,168
2020,13,6,ID,37,46
2020,13,6,IL,320,712
2020,13,6,IN,122,340
2020,13,6,KS,34,81
2020,13,6,KY,71,183
2020,13,6,LA,95,255
2020,13,6,MA,107,219
2020,13,6,MD,72,186
2020,13,6,ME,33,43
2020,13,6,MI,163,234
2020,13,6,MN,85,218
2020,13,6,MO,110,272
2020,13,6,MS,33,76
2020,13,6,MT,30,45
2020,13,6,NC,224,563
2020,13,6,ND,12,34
2020,13,6,NE,48,122
2020,13,6,NH,23,31
2020,13,6,NJ,127,308
2020,13,6,NM,17,22
2020,13,6,NV,65,141
2020,13,6,NY,495,1245
2020,13,6,OH,242,486
2020,13,6,OK,54,121
2020,13,6,OR,173,332
2020,13,6,PA,226,496
2020,13,6,RI,15,28
2020,13,6,SC,84,217
2020,13,6,SD,14,27
2020,13,6,TN,132,368
2020,13,6,TX,618,1633
2020,13,6,UT,24,67
2020,13,6,VA,98,234
2020,13,6,VT,20,35
2020,13,6,WA,209,308
2020,13,6,WI,156,274
2020,13,6,WV,17,48
2020,13,6,WY,19,29
2020,13,7,AK,5,12
2020,13,7,AL,51,170
2020,13,7,AR,24,65
2020,13,7,AZ,143,312
2020,13,7,CA,770,1054
2020,13,7,CO,146,182
2020,13,7,CT,45,52
2020,13,7,DC,37,47
2020,13,7,DE,17,54
2020,13,7,FL,540,1186
2020,13,7,GA,146,428
2020,13,7,HI,35,75
2020,13,7,IA,61,92
2020,13,7,ID,37,32
2020,13,7,IL,320,580
2020,13,7,IN,122,289
2020,13,7,KS,34,86
2020,13,7,KY,71,148
2020,13,7,LA,95,253
2020,13,7,MA,107,183
2020,13,7,MD,72,119
2020,13,7,ME,33,32
2020,13,7,MI,163,193
2020,13,7,MN,85,121
2020,13,7,MO,110,238
2020,13,7,MS,33,58
2020,13,7,MT,30,36
2020,13,7,NC,224,424
2020,13,7,ND,12,22
2020,13,7,NE,48,89
2020,13,7,NH,23,42
2020,13,7,NJ,127,199
2020,13,7,NM,17,6
2020,13,7,NV,65,115
2020,13,7,NY,495,928
2020,13,7,OH,242,362
2020,13,7,OK,54,98
2020,13,7,OR,173,286
2020,13,7,PA,226,347
2020,13,7,RI,15,22
2020,13,7,SC,84,153
2020,13,7,SD,14,22
2020,13,7,TN,132,279
2020,13,7,TX,618,1249
2020,13,7,UT,24,61
2020,13,7,VA,98,175
2020,13,7,VT,20,19
2020,13,7,WA,209,305
2020,13,7,WI,156,163
2020,13,7,WV,17,26
2020,13,7,WY,19,37
2020,14,1,AK,5,8
2020,14,1,AL,51,128
2020,14,1,AR,24,54
2020,14,1,AZ,143,240
2020,14,1,CA,770,911
2020,14,1,CO,146,149
2020,14,1,CT,45,37
2020,14,1,DC,37,46
2020,14,1,DE,17,37
2020,14,1,FL,540,988
2020,14,1,GA,146,271
2020,14,1,HI,35,59
2020,14,1,IA,61,68
2020,14,1,ID,37,30
2020,14,1,IL,320,423
2020,14,1,IN,122,178
2020,14,1,KS,34,63
2020,14,1,KY,71,126
2020,14,1,LA,95,166
2020,14,1,MA,107,126
2020,14,1,MD,72,112
2020,14,1,ME,33,16
2020,14,1,MI,163,172
2020,14,1,MN,85,114
2020,14,1,MO,110,187
2020,14,1,MS,33,27
2020,14,1,MT,30,30
2020,14,1,NC,224,304
2020,14,1,ND,12,12
2020,14,1,NE,48,76
2020,14,1,NH,23,21
2020,14,1,NJ,127,174
2020,14,1,NM,17,13
2020,14,1,NV,65,115
2020,14,1,NY,495,936
2020,14,1,OH,242,344
2020,14,1,OK,54,63
2020,14,1,OR,173,208
2020,14,1,PA,226,362
2020,14,1,RI,15,16
2020,14,1,SC,84,139
2020,14,1,SD,14,22
2020,14,1,TN,132,251
2020,14,1,TX,618,1008
2020,14,1,UT,24,48
2020,14,1,VA,98,205
2020,14,1,VT,20,13
2020,14,1,WA,209,248
2020,14,1,WI,156,144
2020,14,1,WV,17,26
2020,14,1,WY,19,25
2020,14,2,AK,6,5
2020,14,2,AL,51,206
2020,14,2,AR,25,97
2020,14,2,AZ,136,304
2020,14,2,CA,736,1181
2020,14,2,CO,142,229
2020,14,2,CT,46,72
2020,14,2,DC,35,75
2020,14,2,DE,16,40
2020,14,2,FL,515,1339
2020,14,2,GA,137,369
2020,14,2,HI,33,104
2020,14,2,IA,64,168
2020,14,2,ID,29,33
2020,14,2,IL,307,620
2020,14,2,IN,116,301
2020,14,2,KS,32,74
2020,14,2,KY,72,181
2020,14,2,LA,93,211
2020,14,2,MA,96,190
2020,14,2,MD,72,187
2020,14,2,ME,31,40
2020,14,2,MI,153,193
2020,14,2,MN,82,163
2020,14,2,MO,108,270
2020,14,2,MS,32,67
2020,14,2,MT,26,37
2020,14,2,NC,222,524
2020,14,2,ND,12,34
2020,14,2,NE,46,129
2020,14,2,NH,25,39
2020,14,2,NJ,128,354
2020,14,2,NM,18,19
2020,14,2,NV,61,117
2020,14,2,NY,494,1175
2020,14,2,OH,238,435
2020,14,2,OK,53,142
2020,14,2,OR,165,318
2020,14,2,PA,219,452
2020,14,2,RI,14,24
2020,14,2,SC,80,187
2020,14,2,SD,12,28
2020,14,2,TN,132,340
2020,14,2,TX,607,1278
2020,14,2,UT,23,81
2020,14,2,VA,95,190
2020,14,2,VT,22,23
2020,14,2,WA,204,345
2020,14,2,WI,156,275
2020,14,2,WV,18,39
2020,14,2,WY,18,27
2020,14,3,AK,6,17
2020,14,3,AL,51,172
2020,14,3,AR,25,92
2020,14,3,AZ,136,303
2020,14,3,CA,736,1131
2020,14,3,CO,142,225
2020,14,3,CT,46,62
2020,14,3,DC,35,57
2020,14,3,DE,16,33
2020,14,3,FL,515,1342
2020,14,3,GA,137,314
2020,14,3,HI,33,94
2020,14,3,IA,64,152
2020,14,3,ID,29,25
2020,14,3,IL,307,535
2020,14,3,IN,116,281
2020,14,3,KS,32,76
2020,14,3,KY,72,132
2020,14,3,LA,93,214
2020,14,3,MA,96,125
2020,14,3,MD,72,138
2020,14,3,ME,31,41
2020,14,3,MI,153,194
2020,14,3,MN,82,203
2020,14,3,MO,108,255
2020,14,3,MS,32,71
2020,14,3,MT,26,35
2020,14,3,NC,222,505
2020,14,3,ND,12,29
2020,14,3,NE,46,123
2020,14,3,NH,25,29
2020,14,3,NJ,128,291
2020,14,3,NM,18,20
2020,14,3,NV,61,121
2020,14,3,NY,494,966
2020,14,3,OH,238,433
2020,14,3,OK,53,135
2020,14,3,OR,165,297
2020,14,3,PA,219,406
2020,14,3,RI,14,22
2020,14,3,SC,80,169
2020,14,3,SD,12,21
2020,14,3,TN,132,239
2020,14,3,TX,607,1429
2020,14,3,UT,23,52
2020,14,3,VA,95,148
2020,14,3,VT,22,33
2020,14,3,WA,204,368
2020,14,3,WI,156,228
2020,14,3,WV,18,33
2020,14,3,WY,18,34
2020,14,4,AK,6,17
2020,14,4,AL,51,197
2020,14,4,AR,25,121
2020,14,4,AZ,136,270
2020,14,4,CA,736,1092
2020,14,4,CO,142,234
2020,14,4,CT,46,54
2020,14,4,DC,35,58
2020,14,4,DE,16,40
2020,14,4,FL,515,1358
2020,14,4,GA,137,417
2020,14,4,HI,33,89
2020,14,4,IA,64,173
2020,14,4,ID,29,25
2020,14,4,IL,307,596
2020,14,4,IN,116,306
2020,14,4,KS,32,72
2020,14,4,KY,72,129
2020,14,4,LA,93,225
2020,14,4,MA,96,143
2020,14,4,MD,72,123
2020,14,4,ME,31,49
2020,14,4,MI,153,192
2020,14,4,MN,82,191
2020,14,4,MO,108,279
2020,14,4,MS,32,78
2020,14,4,MT,26,44
2020,14,4,NC,222,444
2020,14,4,ND,12,30
2020,14,4,NE,46,117
2020,14,4,NH,25,30
2020,14,4,NJ,128,289
2020,14,4,NM,18,19
2020,14,4,NV,61,122
2020,14,4,NY,494,952
2020,14,4,OH,238,451
2020,14,4,OK,53,119
2020,14,4,OR,165,330
2020,14,4,PA,219,413
2020,14,4,RI,14,22
2020,14,4,SC,80,179
2020,14,4,SD,12,30
2020,14,4,TN,132,315
2020,14,4,TX,607,1363
2020,14,4,UT,23,48
2020,14,4,VA,95,165
2020,14,4,VT,22,31
2020,14,4,WA,204,346
2020,14,4,WI,156,238
2020,14,4,WV,18,39
2020,14,4,WY,18,31
2020,14,5,AK,6,9
2020,14,5,AL,51,200
2020,14,5,AR,25,108
2020,14,5,AZ,136,268
2020,14,5,CA,736,1119
2020,14,5,CO,142,219
2020,14,5,CT,46,55
2020,14,5,DC,35,53
2020,14,5,DE,16,51
2020,14,5,FL,515,1410
2020,14,5,GA,137,409
2020,14,5,HI,33,89
2020,14,5,IA,64,125
2020,14,5,ID,29,26
2020,14,5,IL,307,595
2020,14,5,IN,116,306
2020,14,5,KS,32,76
2020,14,5,KY,72,160
2020,14,5,LA,93,238
2020,14,5,MA,96,134
2020,14,5,MD,72,143
2020,14,5,ME,31,31
2020,14,5,MI,153,222
2020,14,5,MN,82,191
2020,14,5,MO,108,240
2020,14,5,MS,32,77
2020,14,5,MT,26,31
2020,14,5,NC,222,486
2020,14,5,ND,12,36
2020,14,5,NE,46,118
2020,14,5,NH,25,26
2020,14,5,NJ,128,276
2020,14,5,NM,18,21
2020,14,5,NV,61,142
2020,14,5,NY,494,888
2020,14,5,OH,238,487
2020,14,5,OK,53,132
2020,14,5,OR,165,321
2020,14,5,PA,219,384
2020,14,5,RI,14,24
2020,14,5,SC,80,192
2020,14,5,SD,12,19
2020,14,5,TN,132,315
2020,14,5,TX,607,1365
2020,14,5,UT,23,29
2020,14,5,VA,95,170
2020,14,5,VT,22,24
2020,14,5,WA,204,342
2020,14,5,WI,156,259
2020,14,5,WV,18,36
2020,14,5,WY,18,20
2020,14,6,AK,6,10
2020,14,6,AL,51,216
2020,14,6,AR,25,96
2020,14,6,AZ,136,313
2020,14,6,CA,736,1197
2020,14,6,CO,142,230
2020,14,6,CT,46,53
2020,14,6,DC,35,49
2020,14,6,DE,16,35
2020,14,6,FL,515,1308
2020,14,6,GA,137,448
2020,14,6,HI,33,81
2020,14,6,IA,64,159
2020,14,6,ID,29,36
2020,14,6,IL,307,717
2020,14,6,IN,116,344
2020,14,6,KS,32,63
2020,14,6,KY,72,182
2020,14,6,LA,93,286
2020,14,6,MA,96,171
2020,14,6,MD,72,155
2020,14,6,ME,31,37
2020,14,6,MI,153,272
2020,14,6,MN,82,180
2020,14,6,MO,108,291
2020,14,6,MS,32,86
2020,14,6,MT,26,47
2020,14,6,NC,222,578
2020,14,6,ND,12,41
2020,14,6,NE,46,116
2020,14,6,NH,25,27
2020,14,6,NJ,128,284
2020,14,6,NM,18,17
2020,14,6,NV,61,136
2020,14,6,NY,494,998
2020,14,6,OH,238,597
2020,14,6,OK,53,139
2020,14,6,OR,165,345
2020,14,6,PA,219,483
2020,14,6,RI,14,22
2020,14,6,SC,80,201
2020,14,6,SD,12,25
2020,14,6,TN,132,333
2020,14,6,TX,607,1523
2020,14,6,UT,23,55
2020,14,6,VA,95,235
2020,14,6,VT,22,29
2020,14,6,WA,204,346
2020,14,6,WI,156,345
2020,14,6,WV,18,61
2020,14,6,WY,18,46
2020,14,7,AK,6,8
2020,14,7,AL,51,134
2020,14,7,AR,25,77
2020,14,7,AZ,136,226
2020,14,7,CA,736,960
2020,14,7,CO,142,217
2020,14,7,CT,46,59
2020,14,7,DC,35,43
2020,14,7,DE,16,23
2020,14,7,FL,515,1025
2020,14,7,GA,137,296
2020,14,7,HI,33,63
2020,14,7,IA,64,106
2020,14,7,ID,29,27
2020,14,7,IL,307,558
2020,14,7,IN,116,284
2020,14,7,KS,32,49
2020,14,7,KY,72,147
2020,14,7,LA,93,202
2020,14,7,MA,96,139
2020,14,7,MD,72,138
2020,14,7,ME,31,34
2020,14,7,MI,153,176
2020,14,7,MN,82,134
2020,14,7,MO,108,222
2020,14,7,MS,32,32
2020,14,7,MT,26,25
2020,14,7,NC,222,367
2020,14,7,ND,12,19
2020,14,7,NE,46,104
2020,14,7,NH,25,26
2020,14,7,NJ,128,284
2020,14,7,NM,18,20
2020,14,7,NV,61,113
2020,14,7,NY,494,875
2020,14,7,OH,238,474
2020,14,7,OK,53,63
2020,14,7,OR,165,254
2020,14,7,PA,219,408
2020,14,7,RI,14,14
2020,14,7,SC,80,160
2020,14,7,SD,12,15
2020,14,7,TN,132,254
2020,14,7,TX,607,1026
2020,14,7,UT,23,31
2020,14,7,VA,95,175
2020,14,7,VT,22,18
2020,14,7,WA,204,296
2020,14,7,WI,156,230
2020,14,7,WV,18,48
2020,14,7,WY,18,26
2020,15,1,AK,6,10
2020,15,1,AL,51,98
2020,15,1,AR,25,72
2020,15,1,AZ,136,184
2020,15,1,CA,736,744
2020,15,1,CO,142,163
2020,15,1,CT,46,33
2020,15,1,DC,35,41
2020,15,1,DE,16,32
2020,15,1,FL,515,659
2020,15,1,GA,137,233
2020,15,1,HI,33,33
2020,15,1,IA,64,85
2020,15,1,ID,29,16
2020,15,1,IL,307,417
2020,15,1,IN,116,177
2020,15,1,KS,32,51
2020,15,1,KY,72,105
2020,15,1,LA,93,150
2020,15,1,MA,96,152
2020,15,1,MD,72,97
2020,15,1,ME,31,22
2020,15,1,MI,153,139
2020,15,1,MN,82,98
2020,15,1,MO,108,157
2020,15,1,MS,32,22
2020,15,1,MT,26,29
2020,15,1,NC,222,289
2020,15,1,ND,12,7
2020,15,1,NE,46,65
2020,15,1,NH,25,19
2020,15,1,NJ,128,226
2020,15,1,NM,18,12
2020,15,1,NV,61,98
2020,15,1,NY,494,752
2020,15,1,OH,238,249
2020,15,1,OK,53,40
2020,15,1,OR,165,229
2020,15,1,PA,219,330
2020,15,1,RI,14,14
2020,15,1,SC,80,119
2020,15,1,SD,12,9
2020,15,1,TN,132,154
2020,15,1,TX,607,880
2020,15,1,UT,23,14
2020,15,1,VA,95,162
2020,15,1,VT,22,20
2020,15,1,WA,204,222
2020,15,1,WI,156,174
2020,15,1,WV,18,22
2020,15,1,WY,18,25
2020,15,2,AK,6,6
2020,15,2,AL,51,159
2020,15,2,AR,27,91
2020,15,2,AZ,141,271
2020,15,2,CA,729,933
2020,15,2,CO,138,232
2020,15,2,CT,43,56
2020,15,2,DC,36,59
2020,15,2,DE,17,38
2020,15,2,FL,519,1104
2020,15,2,GA,138,312
2020,15,2,HI,30,66
2020,15,2,IA,61,156
2020,15,2,ID,33,36
2020,15,2,IL,310,571
2020,15,2,IN,117,308
2020,15,2,KS,33,68
2020,15,2,KY,72,126
2020,15,2,LA,88,189
2020,15,2,MA,103,166
2020,15,2,MD,70,137
2020,15,2,ME,31,29
2020,15,2,MI,147,185
2020,15,2,MN,78,177
2020,15,2,MO,105,262
2020,15,2,MS,29,49
2020,15,2,MT,29,36
2020,15,2,NC,223,447
2020,15,2,ND,12,31
2020,15,2,NE,47,100
2020,15,2,NH,25,27
2020,15,2,NJ,125,260
2020,15,2,NM,16,34
2020,15,2,NV,59,126
2020,15,2,NY,494,973
2020,15,2,OH,234,426
2020,15,2,OK,53,122
2020,15,2,OR,170,316
2020,15,2,PA,214,366
2020,15,2,RI,12,22
2020,15,2,SC,80,138
2020,15,2,SD,13,30
2020,15,2,TN,132,256
2020,15,2,TX,610,1272
2020,15,2,UT,23,35
2020,15,2,VA,96,163
2020,15,2,VT,20,27
2020,15,2,WA,205,323
2020,15,2,WI,161,273
2020,15,2,WV,19,40
2020,15,2,WY,18,27
2020,15,3,AK,6,15
2020,15,3,AL,51,137
2020,15,3,AR,27,101
2020,15,3,AZ,141,253
2020,15,3,CA,729,1145
2020,15,3,CO,138,224
2020,15,3,CT,43,63
2020,15,3,DC,36,56
2020,15,3,DE,17,53
2020,15,3,FL,519,1161
2020,15,3,GA,138,337
2020,15,3,HI,30,77
2020,15,3,IA,61,203
2020,15,3,ID,33,34
2020,15,3,IL,310,684
2020,15,3,IN,117,315
2020,15,3,KS,33,63
2020,15,3,KY,72,146
2020,15,3,LA,88,193
2020,15,3,MA,103,162
2020,15,3,MD,70,142
2020,15,3,ME,31,39
2020,15,3,MI,147,198
2020,15,3,MN,78,169
2020,15,3,MO,105,232
2020,15,3,MS,29,50
2020,15,3,MT,29,42
2020,15,3,NC,223,494
2020,15,3,ND,12,38
2020,15,3,NE,47,120
2020,15,3,NH,25,32
2020,15,3,NJ,125,261
2020,15,3,NM,16,13
2020,15,3,NV,59,130
2020,15,3,NY,494,924
2020,15,3,OH,234,478
2020,15,3,OK,53,84
2020,15,3,OR,170,320
2020,15,3,PA,214,357
2020,15,3,RI,12,20
2020,15,3,SC,80,140
2020,15,3,SD,13,25
2020,15,3,TN,132,309
2020,15,3,TX,610,1311
2020,15,3,UT,23,51
2020,15,3,VA,96,156
2020,15,3,VT,20,31
2020,15,3,WA,205,304
2020,15,3,WI,161,289
2020,15,3,WV,19,42
2020,15,3,WY,18,31
2020,15,4,AK,6,9
2020,15,4,AL,51,155
2020,15,4,AR,27,103
2020,15,4,AZ,141,249
2020,15,4,CA,729,1147
2020,15,4,CO,138,255
2020,15,4,CT,43,60
2020,15,4,DC,36,65
2020,15,4,DE,17,45
2020,15,4,FL,519,1177
2020,15,4,GA,138,364
2020,15,4,HI,30,72
2020,15,4,IA,61,145
2020,15,4,ID,33,41
2020,15,4,IL,310,595
2020,15,4,IN,117,341
2020,15,4,KS,33,74
2020,15,4,KY,72,152
2020,15,4,LA,88,207
2020,15,4,MA,103,131
2020,15,4,MD,70,157
2020,15,4,ME,31,40
2020,15,4,MI,147,231
2020,15,4,MN,78,166
2020,15,4,MO,105,262
2020,15,4,MS,29,68
2020,15,4,MT,29,45
2020,15,4,NC,223,489
2020,15,4,ND,12,28
2020,15,4,NE,47,87
2020,15,4,NH,25,29
2020,15,4,NJ,125,258
2020,15,4,NM,16,16
2020,15,4,NV,59,114
2020,15,4,NY,494,906
2020,15,4,OH,234,549
2020,15,4,OK,53,118
2020,15,4,OR,170,355
2020,15,4,PA,214,372
2020,15,4,RI,12,26
2020,15,4,SC,80,152
2020,15,4,SD,13,30
2020,15,4,TN,132,301
2020,15,4,TX,610,1379
2020,15,4,UT,23,68
2020,15,4,VA,96,212
2020,15,4,VT,20,28
2020,15,4,WA,205,339
2020,15,4,WI,161,267
2020,15,4,WV,19,42
2020,15,4,WY,18,42
2020,15,5,AK,6,12
2020,15,5,AL,51,215
2020,15,5,AR,27,103
2020,15,5,AZ,141,296
2020,15,5,CA,729,1093
2020,15,5,CO,138,212
2020,15,5,CT,43,60
2020,15,5,DC,36,55
2020,15,5,DE,17,36
2020,15,5,FL,519,1194
2020,15,5,GA,138,406
2020,15,5,HI,30,78
2020,15,5,IA,61,136
2020,15,5,ID,33,50
2020,15,5,IL,310,624
2020,15,5,IN,117,321
2020,15,5,KS,33,67
2020,15,5,KY,72,151
2020,15,5,LA,88,202
2020,15,5,MA,103,141
2020,15,5,MD,70,142
2020,15,5,ME,31,40
2020,15,5,MI,147,204
2020,15,5,MN,78,170
2020,15,5,MO,105,247
2020,15,5,MS,29,68
2020,15,5,MT,29,52
2020,15,5,NC,223,539
2020,15,5,ND,12,29
2020,15,5,NE,47,102
2020,15,5,NH,25,27
2020,15,5,NJ,125,251
2020,15,5,NM,16,15
2020,15,5,NV,59,149
2020,15,5,NY,494,915
2020,15,5,OH,234,450
2020,15,5,OK,53,138
2020,15,5,OR,170,327
2020,15,5,PA,214,340
2020,15,5,RI,12,31
2020,15,5,SC,80,169
2020,15,5,SD,13,28
2020,15,5,TN,132,320
2020,15,5,TX,610,1376
2020,15,5,UT,23,60
2020,15,5,VA,96,198
2020,15,5,VT,20,22
2020,15,5,WA,205,323
2020,15,5,WI,161,245
2020,15,5,WV,19,33
2020,15,5,WY,18,28
2020,15,6,AK,6,14
2020,15,6,AL,51,216
2020,15,6,AR,27,134
2020,15,6,AZ,141,291
2020,15,6,CA,729,1383
2020,15,6,CO,138,262
2020,15,6,CT,43,57
2020,15,6,DC,36,60
2020,15,6,DE,17,40
2020,15,6,FL,519,1264
2020,15,6,GA,138,406
2020,15,6,HI,30,74
2020,15,6,IA,61,161
2020,15,6,ID,33,53
2020,15,6,IL,310,688
2020,15,6,IN,117,368
2020,15,6,KS,33,79
2020,15,6,KY,72,156
2020,15,6,LA,88,232
2020,15,6,MA,103,176
2020,15,6,MD,70,171
2020,15,6,ME,31,33
2020,15,6,MI,147,216
2020,15,6,MN,78,200
2020,15,6,MO,105,281
2020,15,6,MS,29,66
2020,15,6,MT,29,55
2020,15,6,NC,223,470
2020,15,6,ND,12,31
2020,15,6,NE,47,114
2020,15,6,NH,25,30
2020,15,6,NJ,125,229
2020,15,6,NM,16,15
2020,15,6,NV,59,146
2020,15,6,NY,494,912
2020,15,6,OH,234,476
2020,15,6,OK,53,149
2020,15,6,OR,170,364
2020,15,6,PA,214,379
2020,15,6,RI,12,14
2020,15,6,SC,80,187
2020,15,6,SD,13,32
2020,15,6,TN,132,260
2020,15,6,TX,610,1543
2020,15,6,UT,23,48
2020,15,6,VA,96,204
2020,15,6,VT,20,26
2020,15,6,WA,205,412
2020,15,6,WI,161,306
2020,15,6,WV,19,59
2020,15,6,WY,18,33
2020,15,7,AK,6,5
2020,15,7,AL,51,153
2020,15,7,AR,27,85
2020,15,7,AZ,141,258
2020,15,7,CA,729,1060
2020,15,7,CO,138,217
2020,15,7,CT,43,63
2020,15,7,DC,36,42
2020,15,7,DE,17,32
2020,15,7,FL,519,1074
2020,15,7,GA,138,389
2020,15,7,HI,30,41
2020,15,7,IA,61,120
2020,15,7,ID,33,36
2020,15,7,IL,310,609
2020,15,7,IN,117,304
2020,15,7,KS,33,85
2020,15,7,KY,72,126
2020,15,7,LA,88,218
2020,15,7,MA,103,133
2020,15,7,MD,70,132
2020,15,7,ME,31,37
2020,15,7,MI,147,199
2020,15,7,MN,78,137
2020,15,7,MO,105,202
2020,15,7,MS,29,46
2020,15,7,MT,29,38
2020,15,7,NC,223,385
2020,15,7,ND,12,15
2020,15,7,NE,47,78
2020,15,7,NH,25,29
2020,15,7,NJ,125,238
2020,15,7,NM,16,12
2020,15,7,NV,59,147
2020,15,7,NY,494,879
2020,15,7,OH,234,438
2020,15,7,OK,53,95
2020,15,7,OR,170,335
2020,15,7,PA,214,397
2020,15,7,RI,12,16
2020,15,7,SC,80,127
2020,15,7,SD,13,10
2020,15,7,TN,132,239
2020,15,7,TX,610,1244
2020,15,7,UT,23,24
2020,15,7,VA,96,205
2020,15,7,VT,20,19
2020,15,7,WA,205,270
2020,15,7,WI,161,222
2020,15,7,WV,19,26
2020,15,7,WY,18,20
2020,16,1,AK,6,4
2020,16,1,AL,51,66
2020,16,1,AR,27,8
2020,16,1,AZ,141,103
2020,16,1,CA,729,722
2020,16,1,CO,138,97
2020,16,1,CT,43,42
2020,16,1,DC,36,25
2020,16,1,DE,17,14
2020,16,1,FL,519,600
2020,16,1,GA,138,122
